InvoiceNo,OrderDate,CustomerKey,ProductKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,GrossSales,NetSales,PaymentMethod,SalesChannel,OrderStatus,CustomerType
INV100649,2024-03-24,C0120,P0028,S002,8,"₹5,336.52",0%,42692.16,42692.16,Wallet,Retail Store,Returned,Repeat
INV100650,2024-02-27,C0038,P0008,S006,2,"₹2,693.04",0%,5386.08,5386.08,UPI,Online,Cancelled,Repeat
INV100651,2024-10-15,C0170,P0014,S010,1,"₹18,969.11",15%,18969.11,16123.74,UPI,Retail Store,Completed,New
INV100652,2024-09-12,C0174,P0007,S006,1,"₹29,801.84",5%,29801.84,28311.75,Credit Card,Retail Store,Completed,Returning
INV100653,2024-02-24,C0083,P0010,S001,2,"₹5,544.72",10%,11089.44,9980.5,Cash,Retail Store,Completed,Returning
INV100654,2024-12-02,C0002,P0022,S001,10,₹399.71,10%,3997.1,3597.39,Wallet,Online,Completed,New
INV100655,2024-11-25,C0073,P0021,S001,2,₹297.79,15%,595.58,506.24,Cash,Online,Returned,Repeat
INV100656,2024-04-01,C0062,P0026,S002,1,₹304.11,0%,304.11,304.11,Cash,Retail Store,Completed,New
INV100657,2024-06-01,C0126,P0028,S005,10,"₹5,265.43",0%,52654.3,52654.3,Credit Card,Retail Store,Cancelled,New
INV100658,2024-09-07,C0115,P0025,S008,5,₹419.56,15%,2097.8,1783.13,Credit Card,Retail Store,Completed,Returning
INV100659,2024-04-05,C0112,P0028,S002,1,"₹5,250.52",15%,5250.52,4462.94,Cash,Distributor,Completed,Returning
INV100660,2024-12-17,C0040,P0032,S009,9,"₹2,517.13",0%,22654.17,22654.17,Cash,Online,Returned,Repeat
INV100661,2024-03-17,C0033,P0020,S004,9,₹493.57,10%,4442.13,3997.92,Credit Card,Distributor,Completed,New
INV100662,2024-09-19,C0028,P0033,S007,7,₹749.96,0%,5249.72,5249.72,Wallet,Retail Store,Completed,Repeat
INV100663,2024-10-26,C0021,P0033,S001,2,₹773.73,20%,1547.46,1237.97,UPI,Online,Returned,New
INV100664,2024-02-12,C0107,P0020,S006,10,₹506.60,20%,5066.0,4052.8,Cash,Distributor,Completed,Repeat
INV100665,2024-04-05,C0055,P0012,S002,10,"₹18,286.95",5%,182869.5,173726.02,Credit Card,Retail Store,Cancelled,New
INV100666,2024-01-03,C0102,P0008,S001,3,"₹2,533.91",20%,7601.73,6081.38,Cash,Distributor,Cancelled,Returning
INV100667,2024-09-06,C0078,P0024,S007,5,₹465.08,0%,2325.4,2325.4,Credit Card,Online,Completed,New
INV100668,2024-12-22,C0049,P0002,S004,8,"₹80,026.60",20%,640212.8,512170.24,UPI,Retail Store,Cancelled,New
INV100669,2024-02-14,C0078,P0030,S003,8,"₹1,812.72",10%,14501.76,13051.58,UPI,Online,Returned,Repeat
INV100670,2024-08-29,C0006,P0029,S010,4,"₹4,344.54",0%,17378.16,17378.16,Cash,Online,Completed,New
INV100671,2024-02-22,C0162,P0028,S007,8,"₹5,454.72",20%,43637.76,34910.21,Wallet,Retail Store,Completed,Repeat
INV100672,2024-07-23,C0125,P0033,S010,10,₹803.11,20%,8031.1,6424.88,Cash,Online,Completed,Returning
INV100673,2024-01-10,C0109,P0021,S009,2,₹295.17,5%,590.34,560.82,Cash,Retail Store,Completed,Repeat
INV100674,2024-11-14,C0166,P0023,S008,7,₹76.79,0%,537.53,537.53,UPI,Retail Store,Completed,Repeat
INV100675,2024-04-28,C0130,P0015,S010,6,"₹25,833.52",15%,155001.12,131750.95,Cash,Online,Completed,Returning
INV100676,2024-12-30,C0100,P0027,S006,8,"₹1,935.57",0%,15484.56,15484.56,Bank Transfer,Distributor,Completed,Returning
INV100677,2024-09-04,C0034,P0012,S004,3,"₹17,239.08",15%,51717.24,43959.65,Cash,Retail Store,Completed,New
INV100678,2024-04-17,C0143,P0004,S001,6,"₹71,041.38",5%,426248.28,404935.87,UPI,Online,Cancelled,New
INV100679,2024-02-02,C0087,P0028,S002,10,"₹5,059.99",0%,50599.9,50599.9,credit card,Retail Store,Completed,Repeat
INV100680,2024-06-30,C0012,P0018,S003,9,"₹5,399.83",15%,48598.47,41308.7,Credit Card, online ,Returned,New
INV100681,2024-02-24,C0157,P0007,S009,1,"₹27,133.19",15%,27133.19,23063.21,Credit Card,Online,Completed,New
INV100682,2024-05-29,C0114,P0033,S008,2,₹771.98,0%,1543.96,1543.96,Bank Transfer,Online,Completed,New
INV100683,2024-08-12,C0107,P0001,S004,8,"₹75,727.13",5%,605817.04,575526.19,UPI,Online,Completed,Repeat
INV100684,2024-07-31,C0093,P0016,S003,9,"₹21,911.81",10%,197206.29,177485.66,UPI,Retail Store,Returned,Repeat
INV100685,2024-08-22,C0133,P0024,S001,8,₹516.15,0%,4129.2,4129.2,Wallet,Online,Completed,Repeat
INV100686,2024-06-10,C0103,P0011,S007,1,"₹7,811.32",10%,7811.32,7030.19,UPI,Distributor,Completed,Returning
INV100687,2024-12-31,C0170,P0019,S007,7,₹226.49,20%,1585.43,1268.34,Bank Transfer,Distributor,Completed,Repeat
INV100688,2024-01-05,C0072,P0010,S007,8,"₹5,017.63",20%,40141.04,32112.83,Wallet,Distributor,Cancelled,Returning
INV100689,2024-08-14,C0179,P0023,S007,4,₹75.79,5%,303.16,288.0,Wallet,Retail Store,Returned,Returning
INV100690,2024-03-05,C0134,P0019,S004,2,₹221.26,15%,442.52,376.14,Wallet,Retail Store,Completed,New
INV100691,2024-01-15,C0139,P0017,S004,5,"₹13,705.50",20%,68527.5,54822.0,Wallet,Online,Completed,Repeat
INV100692,2024-05-12,C0161,P0033,S006,2,₹785.19,0%,1570.38,1570.38,Credit Card,Retail Store,Completed,Returning
INV100693,2024-01-03,C0117,P0022,S004,10,₹425.35,15%,4253.5,3615.47,Wallet,Distributor,Completed,Repeat
INV100694,2024-06-02,C0073,P0009,S007,9,"₹5,140.71",20%,46266.39,37013.11,Bank Transfer,Distributor,Cancelled,New
INV100695,2024-07-03,C0117,P0007,S003,7,"₹27,024.46",10%,189171.22,170254.1,Credit Card,Retail Store,Completed,Repeat
INV100696,2024-04-19,C0115,P0005,S006,9,"₹9,823.80",10%,88414.2,79572.78,Wallet,Retail Store,Completed,Returning
INV100697,2024-09-12,C0163,P0028,S008,8,"₹5,794.84",20%,46358.72,37086.98,UPI,Online,Cancelled,New
INV100698,2024-09-05,C0118,P0009,S009,9,"₹5,523.71",0%,49713.39,49713.39,Cash,Retail Store,Completed,Returning
INV100699,2024-03-21,C0144,P0024,S002,10,₹463.91,10%,4639.1,4175.19,Bank Transfer,Distributor,Completed,New
INV100700,2024-09-24,C0040,P0008,S006,5,"₹2,463.16",5%,12315.8,11700.01,Cash,Online,Completed,New
INV100701,2024-10-28,C0108,P0004,S005,5,"₹69,017.68",0%,345088.4,345088.4,Cash,Online,Completed,Returning
INV100702,2024-06-27,C0018,P0003,S007,8,"₹47,950.15",15%,383601.2,326061.02,Cash,Retail Store,Returned,Repeat
INV100703,2024-11-06,C0034,P0009,S009,8,"₹5,500.35",10%,44002.8,39602.52,UPI,Distributor,Completed,New
INV100704,2024-11-15,C0171,P0027,S007,4,"₹1,849.65",10%,7398.6,6658.74,Credit Card,Distributor,Returned,Returning
INV100705,2024-05-22,C0166,P0006,S003,1,"₹13,845.00",15%,13845.0,11768.25,Bank Transfer,Distributor,Completed,Returning
INV100706,2024-10-13,C0022,P0013,S010,9,"₹5,028.31",15%,45254.79,38466.57,Wallet,Distributor,Completed,Repeat
INV100707,2024-09-14,C0005,P0008,S009,3,"₹2,451.65",0%,7354.95,7354.95,UPI,Online,Cancelled,Repeat
INV100708,2024-02-13,C0137,P0021,S007,10,₹277.33,0%,2773.3,2773.3,Credit Card,Retail Store,Returned,New
INV100709,2024-07-31,C0007,P0021,S007,5,₹260.59,0%,1302.95,1302.95,Credit Card,Distributor,Completed,Repeat
INV100710,2024-03-14,C0047,P0017,S002,3,"₹14,880.98",5%,44642.94,42410.79,UPI,Online,Cancelled,Repeat
INV100711,2024-04-02,C0007,P0004,S005,7,"₹70,610.95",0%,494276.65,494276.65,Cash,Retail Store,Completed,Repeat
INV100712,2024-03-02,C0014,P0013,S004,10,"₹4,625.65",15%,46256.5,39318.03,Wallet,Distributor,Returned,New
INV100713,2024-05-17,C0016,P0021,S008,9,₹258.40,10%,2325.6,2093.04,Credit Card,Retail Store,Completed,New
INV100714,2024-05-17,C0142,P0007,S004,9,"₹30,283.30",20%,272549.7,218039.76,Bank Transfer,Distributor,Returned,Repeat
INV100715,2024-02-12,C0163,P0033,S004,3,₹759.11,5%,2277.33,2163.46,UPI,Online,Cancelled,Repeat
INV100716,2024-10-11,C0116,P0003,S001,8,"₹47,788.31",15%,382306.48,324960.51,UPI,Online,Completed,Repeat
INV100717,2024-05-19,C0154,P0017,S007,6,"₹13,239.25",20%,79435.5,63548.4,Wallet,Retail Store,Completed,New
INV100718,2024-09-30,C0145,P0005,S005,2,"₹9,994.59",10%,19989.18,17990.26,UPI,Distributor,Cancelled,Repeat
INV100719,2024-08-09,C0054,P0033,S006,6,₹725.43,20%,4352.58,3482.06,Cash,Retail Store,Completed,Returning
INV100720,2024-06-13,C0088,P0014,S008,10,"₹16,783.20",5%,167832.0,159440.4,UPI,Distributor,Completed,Returning
INV100721,2024-08-31,C0002,P0001,S003,7,"₹83,360.49",15%,583523.43,495994.92,Cash,Retail Store,Cancelled,New
INV100722,2024-11-28,C0167,P0005,S009,1,"₹9,602.07",20%,9602.07,7681.66,Credit Card,Retail Store,Returned,Returning
INV100723,2024-07-02,C0100,P0012,S001,2,"₹16,902.97",10%,33805.94,30425.35,UPI,Retail Store,Completed,New
INV100724,2024-01-11,C0072,P0023,S004,2,₹82.82,15%,165.64,140.79,UPI,Online,Returned,Repeat
INV100725,2024-01-19,C0072,P0032,S010,4,"₹2,477.70",0%,9910.8,9910.8,Cash,Online,Completed,Returning
INV100726,2024-09-13,C0127,P0011,S009,4,"₹7,786.87",20%,31147.48,24917.98,Wallet,Distributor,Completed,New
INV100727,2024-10-28,C0033,P0005,S003,5,"₹10,238.01",15%,51190.05,43511.54,Wallet,Distributor,Completed,New
INV100728,2024-12-13,C0006,P0017,S009,8,"₹14,849.29",0%,118794.32,118794.32,Credit Card,Retail Store,Returned,Repeat
INV100729,2024-05-20,C0032,P0030,S008,6,"₹2,044.25",15%,12265.5,10425.67,UPI,Online,Completed,Repeat
INV100730,2024-09-29,C0115,P0021,S001,7,₹270.37,0%,1892.59,1892.59,Wallet,Online,Completed,Returning
INV100731,2024-08-04,C0020,P0016,S004,3,"₹20,314.95",5%,60944.85,57897.61,Credit Card,Online,Returned,Repeat
INV100732,2024-01-13,C0152,P0022,S005,4,₹409.49,0%,1637.96,1637.96,Bank Transfer,Online,Completed,Returning
INV100733,2024-05-01,C0019,P0029,S002,8,"₹4,222.36",15%,33778.88,28712.05,Credit Card,Online,Returned,Repeat
INV100734,2024-12-21,C0017,P0009,S001,8,"₹5,186.86",0%,41494.88,41494.88,Cash,Online,Completed,Returning
INV100735,2024-01-29,C0144,P0004,S005,7,"₹68,002.77",10%,476019.39,428417.45,Cash,Online,Cancelled,Returning
INV100736,2024-11-15,C0003,P0030,S007,8,"₹2,082.22",10%,16657.76,14991.98,Wallet,Online,Completed,Returning
INV100737,2024-12-11,C0007,P0030,S009,6,"₹1,866.32",15%,11197.92,9518.23,Credit Card,Online,Cancelled,Returning
INV100738,2024-02-04,C0152,P0013,S010,3,"₹4,836.14",20%,14508.42,11606.74,Bank Transfer,Retail Store,Returned,Returning
INV100739,2024-11-13,C0114,P0012,S004,3,"₹16,046.87",0%,48140.61,48140.61,Bank Transfer,Distributor,Returned,Returning
INV100740,2024-11-29,C0092,P0020,S010,9,₹481.48,0%,4333.32,4333.32,Bank Transfer,Distributor,Completed,Repeat
INV100741,2024-07-07,C0003,P0010,S001,4,"₹5,535.02",15%,22140.08,18819.07,Wallet,Online,Returned,Repeat
INV100742,2024-04-10,C0052,P0013,S002,6,"₹4,958.96",0%,29753.76,29753.76,Cash,Distributor,Completed,Returning
INV100743,2024-10-16,C0086,P0020,S007,6,₹478.01,0%,2868.06,2868.06,Credit Card,Retail Store,Completed,New
INV100744,2024-11-23,C0058,P0015,S008,10,"₹23,429.78",0%,234297.8,234297.8,Bank Transfer,Distributor,Returned,New
INV100745,2024-07-23,C0048,P0001,S006,1,"₹76,619.39",0%,76619.39,76619.39,Wallet,Online,Completed,Repeat
INV100746,2024-08-13,C0050,P0024,S001,1,₹470.84,0%,470.84,470.84,UPI,Online,Completed,Returning
INV100747,2024-03-30,C0087,P0016,S003,4,"₹19,863.36",0%,79453.44,79453.44,Bank Transfer,Online,Completed,Returning
INV100748,2024-03-11,C0098,P0008,S006,4,"₹2,525.40",5%,10101.6,9596.52,Bank Transfer,Retail Store,Completed,Returning
INV100749,2024-11-15,C0112,P0005,S002,3,"₹10,144.11",0%,30432.33,30432.33,UPI,Distributor,Returned,Returning
INV100750,2024-07-10,C0082,P0028,S004,1,"₹5,462.19",15%,5462.19,4642.86,Wallet,Retail Store,Completed,Repeat
INV100751,2024-05-06,C0014,P0018,S003,9,"₹5,581.81",15%,50236.29,42700.85,UPI,Distributor,Completed,Repeat
INV100752,2024-12-05,C0158,P0005,S003,9,"₹10,076.55",10%,90688.95,81620.05,Wallet,Retail Store,Returned,Returning
INV100753,2024-08-25,C0046,P0021,S006,9,₹276.97,20%,2492.73,1994.18,Cash,Retail Store,Completed,Returning
INV100754,2024-07-24,C0164,P0003,S004,4,"₹49,076.78",0%,196307.12,196307.12,UPI,Retail Store,Completed,Repeat
INV100755,2024-08-05,C0097,P0011,S006,5,"₹7,001.97",15%,35009.85,29758.37,Credit Card,Retail Store,Returned,Returning
INV100756,2024-06-29,C0059,P0003,S008,9,"₹48,161.20",15%,433450.8,368433.18,Cash,Retail Store,completed,Repeat
INV100757,2024-07-07,C0128,P0021,S005,7,₹263.47,0%,1844.29,1844.29,UPI,Retail Store,Completed,Repeat
INV100758,2024-02-12,C0076,P0033,S009,9,₹703.32,20%,6329.88,5063.9,Bank Transfer,Online,Completed,New
INV100759,2024-02-06,C0093,P0003,S009,4,"₹47,055.55",5%,188222.2,178811.09,Bank Transfer,Retail Store,Completed,Returning
INV100760,2024-12-15,C0071,P0013,S010,3,"₹5,014.57",20%,15043.71,12034.97,Bank Transfer,Online,Completed,Repeat
INV100761,2024-06-26,C0104,P0026,S010,1,₹329.38,10%,329.38,296.44,UPI,Retail Store,Completed,New
INV100762,2024-04-17,C0122,P0015,S009,10,"₹25,458.62",15%,254586.2,216398.27,Cash,Retail Store,Completed,Repeat
INV100763,2024-04-06,C0110,P0027,S004,8,"₹2,005.77",10%,16046.16,14441.54,Credit Card,Retail Store,Completed,Returning
INV100764,2024-03-06,C0079,P0001,S008,6,"₹74,958.57",5%,449751.42,427263.85,Cash,Distributor,Returned,Returning
INV100765,2024-10-02,C0077,P0021,S010,1,₹290.39,15%,290.39,246.83,UPI,Online,Completed,Returning
INV100766,2024-11-18,C0155,P0026,S007,4,₹299.01,10%,1196.04,1076.44,Cash,Online,Returned,New
INV100767,2024-06-17,C0146,P0029,S005,2,"₹4,207.61",0%,8415.22,8415.22,Wallet,Online,Completed,Returning
INV100768,2024-11-04,C0126,P0002,S003,4,"₹90,427.62",0%,361710.48,361710.48,Cash,Retail Store,Completed,New
INV100769,2024-05-29,C0169,P0005,S008,1,"₹9,715.76",5%,9715.76,9229.97,UPI,Retail Store,Returned,Repeat
INV100770,2024-03-21,C0029,P0009,S009,7,"₹5,565.42",10%,38957.94,35062.15,Cash,Online,Completed,New
INV100771,2024-06-07,C0111,P0031,S003,10,"₹1,077.79",15%,10777.9,9161.22,Wallet,Online,Cancelled,Returning
INV100772,2024-12-16,C0118,P0018,S004,1,"₹5,211.61",0%,5211.61,5211.61,Cash,Distributor,Completed,Returning
INV100773,2024-06-17,C0146,P0032,S008,8,"₹2,412.28",15%,19298.24,16403.5,Credit Card,Retail Store,Returned,Repeat
INV100774,2024-12-24,C0077,P0026,S010,3,₹308.55,10%,925.65,833.09,Wallet,Distributor,Returned,Repeat
INV100775,2024-07-15,C0169,P0012,S010,2,"₹17,809.26",10%,35618.52,32056.67,Credit Card,Online,Completed,Repeat
INV100776,2024-11-17,C0138,P0019,S002,4,₹216.32,10%,865.28,778.75,Wallet,Online,Completed,New
INV100777,2024-02-23,C0130,P0021,S007,8,₹266.72,0%,2133.76,2133.76,Wallet, online ,Returned,New
INV100778,2024-02-07,C0164,P0030,S007,6,"₹1,931.29",20%,11587.74,9270.19,UPI,Retail Store,Completed,New
INV100779,2024-05-08,C0030,P0009,S006,8,"₹5,323.90",10%,42591.2,38332.08,Credit Card,Distributor,Completed,Returning
INV100780,2024-08-12,C0036,P0031,S005,3,"₹1,061.57",0%,3184.71,3184.71,Wallet,Online,Completed,Repeat
INV100781,2024-03-04,C0137,P0026,S003,2,₹335.01,20%,670.02,536.02,Bank Transfer,Online,Returned,Repeat
INV100782,2024-04-01,C0056,P0003,S009,4,"₹51,012.78",10%,204051.12,183646.01,Wallet,Distributor,Completed,Repeat
INV100783,2024-12-19,C0079,P0029,S001,10,"₹4,167.62",0%,41676.2,41676.2,Cash,Online,Completed,Repeat
INV100784,2024-05-02,C0052,P0006,S001,7,"₹14,624.43",0%,102371.01,102371.01,Bank Transfer,Online,Completed,New
INV100785,2024-02-19,C0171,P0011,S003,1,"₹7,515.28",10%,7515.28,6763.75,Bank Transfer,Retail Store,Cancelled,Returning
INV100786,2024-04-07,C0160,P0014,S009,7,"₹17,088.62",10%,119620.34,107658.31,UPI,Online,Completed,Repeat
INV100787,2024-03-29,C0004,P0026,S006,1,₹306.68,10%,306.68,276.01,UPI,Online,Completed,Returning
INV100788,2024-11-15,C0095,P0003,S002,4,"₹47,885.52",10%,191542.08,172387.87,Wallet,Retail Store,Completed,Returning
INV100789,2024-10-01,C0146,P0011,S005,2,"₹7,289.50",15%,14579.0,12392.15,Cash,Distributor,Completed,Repeat
INV100790,2024-03-30,C0163,P0021,S008,2,₹256.28,5%,512.56,486.93,Wallet,Retail Store,Returned,Returning
INV100791,2024-11-23,C0060,P0033,S010,1,₹696.45,0%,696.45,696.45,Credit Card,Retail Store,Completed,Returning
INV100792,2024-08-07,C0063,P0006,S001,3,"₹13,559.90",5%,40679.7,38645.71,credit card,Online,Returned,New
INV100793,2024-11-24,C0010,P0016,S010,8,"₹22,213.86",20%,177710.88,142168.7,UPI,Retail Store,Completed,Returning
INV100794,2024-01-21,C0134,P0027,S005,1,"₹2,003.95",0%,2003.95,2003.95,Bank Transfer,Retail Store,Completed,New
INV100795,2024-10-03,C0014,P0016,S004,10,"₹21,021.07",10%,210210.7,189189.63,UPI,Retail Store,Completed,New
INV100796,2024-09-08,C0018,P0013,S001,3,"₹4,539.94",0%,13619.82,13619.82,UPI,Distributor,Cancelled,New
INV100797,2024-04-30,C0130,P0006,S007,8,"₹12,833.88",5%,102671.04,97537.49,UPI,Online,Returned,New
INV100798,2024-11-06,C0064,P0020,S005,10,₹548.46,10%,5484.6,4936.14,UPI,Retail Store,Returned,New
INV100799,2024-07-03,C0102,P0025,S003,8,₹407.82,10%,3262.56,2936.3,Wallet,Distributor,Returned,New
INV100800,2024-09-03,C0006,P0025,S007,2,₹419.22,5%,838.44,796.52,UPI,Distributor,Completed,Repeat
INV100801,2024-07-13,C0119,P0020,S008,5,₹515.34,10%,2576.7,2319.03,Cash,Online,Completed,New
INV100802,2024-08-28,C0051,P0010,S004,1,"₹5,570.80",0%,5570.8,5570.8,Bank Transfer,Retail Store,Returned,Repeat
INV100803,2024-07-21,C0096,P0025,S008,5,₹445.14,20%,2225.7,1780.56,Credit Card,Retail Store,Completed,New
INV100804,2024-07-16,C0145,P0011,S004,7,"₹7,825.82",5%,54780.74,52041.7,Bank Transfer,Distributor,Returned,Returning
INV100805,2024-12-18,C0095,P0004,S007,7,"₹69,758.86",20%,488312.02,390649.62,Cash,Online,Completed,Returning
INV100806,2024-12-27,C0174,P0002,S003,5,"₹84,239.14",15%,421195.7,358016.34,UPI,Retail Store,Completed,Returning
INV100807,2024-10-23,C0170,P0011,S001,2,"₹7,673.56",0%,15347.12,15347.12,Cash,Retail Store,Cancelled,New
INV100808,2024-09-22,C0049,P0028,S003,7,"₹5,552.27",5%,38865.89,36922.6,Wallet,Distributor,Returned,Returning
INV100809,2024-06-06,C0106,P0006,S002,10,"₹14,244.54",5%,142445.4,135323.13,Bank Transfer,Distributor,Completed,Returning
INV100810,2024-07-22,C0179,P0020,S001,3,₹469.58,10%,1408.74,1267.87,Credit Card,Distributor,Returned,Returning
INV100811,2024-08-01,C0168,P0019,S007,3,₹215.04,0%,645.12,645.12,UPI,Online,Returned,New
INV100812,2024-09-14,C0029,P0029,S010,4,"₹4,277.06",0%,17108.24,17108.24,UPI,Online,Completed,Repeat
INV100813,2024-08-13,C0161,P0007,S003,2,"₹27,041.88",5%,54083.76,51379.57,Credit Card,Retail Store,Completed,Repeat
INV100814,2024-01-16,C0150,P0016,S008,8,"₹21,822.37",20%,174578.96,139663.17,Credit Card,Online,Completed,New
INV100815,2024-12-06,C0150,P0003,S002,4,"₹51,764.86",15%,207059.44,176000.52,Cash,Distributor,Cancelled,Repeat
INV100816,2024-09-05,C0122,P0022,S010,7,₹402.73,5%,2819.11,2678.15,Bank Transfer,Retail Store,Completed,Repeat
INV100817,2024-12-06,C0103,P0025,S010,1,₹437.58,5%,437.58,415.7,Credit Card,Online,Returned,Returning
INV100818,2024-07-24,C0036,P0002,S010,2,"₹81,849.90",15%,163699.8,139144.83,UPI,Retail Store,Returned,Returning
INV100819,2024-12-17,C0169,P0031,S009,7,₹956.75,20%,6697.25,5357.8,Bank Transfer,Online,Completed,New
INV100820,2024-06-15,C0174,P0029,S004,10,"₹4,420.25",10%,44202.5,39782.25,Wallet,Online,Completed,Repeat
INV100821,2024-08-31,C0169,P0007,S007,5,"₹27,548.69",15%,137743.45,117081.93,UPI,Distributor,Cancelled,Returning
INV100822,2024-09-15,C0009,P0009,S008,2,"₹5,641.89",5%,11283.78,10719.59,Wallet,Retail Store,Completed,Repeat
INV100823,2024-02-29,C0124,P0016,S004,4,"₹21,797.97",0%,87191.88,87191.88,Credit Card,Online,Returned,Returning
INV100824,2024-01-15,C0042,P0021,S007,5,₹287.45,0%,1437.25,1437.25,Cash,Distributor,Completed,Returning
INV100825,2024-03-10,C0137,P0032,S002,6,"₹2,784.26",0%,16705.56,16705.56,Wallet,Online,Completed,Repeat
INV100826,2024-07-14,C0168,P0028,S004,4,"₹5,055.68",5%,20222.72,19211.58,Credit Card,Online,Completed,Repeat
INV100827,2024-10-30,C0049,P0008,S010,6,"₹2,687.00",0%,16122.0,16122.0,Cash,Distributor,Completed,Repeat
INV100828,2024-02-01,C0152,P0013,S007,7,"₹5,038.87",5%,35272.09,33508.49,UPI,Distributor,Cancelled,Returning
INV100829,2024-04-23,C0028,P0026,S001,9,₹311.98,10%,2807.82,2527.04,Bank Transfer,Online,Returned,Returning
INV100830,2024-08-21,C0038,P0019,S003,1,₹213.13,15%,213.13,181.16,Wallet,Distributor,Completed,Repeat
INV100831,2024-12-27,C0147,P0031,S004,8,"₹1,039.92",5%,8319.36,7903.39,Cash,Online,Completed,New
INV100832,2024-04-17,C0058,P0004,S003,8,"₹71,445.78",20%,571566.24,457252.99,UPI,Online,Cancelled,Repeat
INV100833,2024-06-21,C0109,P0031,S006,7,₹938.04,10%,6566.28,5909.65,Bank Transfer,Retail Store,Completed,Returning
INV100834,2024-10-07,C0101,P0007,S003,6,"₹30,656.98",15%,183941.88,156350.6,Credit Card,Distributor,Completed,Repeat
INV100835,2024-12-01,C0042,P0009,S008,8,"₹5,697.48",5%,45579.84,43300.85,UPI,Online,Completed,Returning
INV100836,2024-11-29,C0003,P0024,S010,2,₹517.36,20%,1034.72,827.78,UPI,Retail Store,Returned,Returning
INV100837,2024-03-27,C0015,P0007,S006,8,"₹31,024.02",0%,248192.16,248192.16,Credit Card,Distributor,Completed,Returning
INV100838,2024-08-10,C0039,P0026,S004,1,₹308.12,0%,308.12,308.12,Cash,Retail Store,Cancelled,New
INV100839,2024-11-30,C0097,P0006,S008,7,"₹13,849.83",5%,96948.81,92101.37,Cash,Retail Store,Completed,New
INV100840,2024-02-29,C0022,P0008,S008,9,"₹2,349.13",0%,21142.17,21142.17,Wallet,Distributor,Returned,Repeat
INV100841,2024-12-21,C0025,P0012,S007,8,"₹17,820.56",20%,142564.48,114051.58,Bank Transfer,Distributor,Completed,New
INV100842,2024-06-15,C0017,P0012,S007,1,"₹17,415.48",10%,17415.48,15673.93,Wallet,Distributor,Returned,New
INV100843,2024-09-22,C0150,P0008,S004,2,"₹2,690.52",0%,5381.04,5381.04,UPI,Online,Cancelled,Repeat
INV100844,2024-06-09,C0032,P0003,S003,10,"₹50,663.81",0%,506638.1,506638.1,Credit Card,Distributor,Completed,New
INV100845,2024-02-13,C0032,P0033,S005,6,₹714.60,15%,4287.6,3644.46,Credit Card,Online,Completed,New
INV100846,2024-09-22,C0076,P0029,S003,10,"₹4,632.22",10%,46322.2,41689.98,Wallet,Retail Store,Cancelled,Returning
INV100847,2024-09-18,C0054,P0007,S001,4,"₹27,516.24",0%,110064.96,110064.96,Bank Transfer,Online,Completed,Returning
INV100848,2024-10-09,C0056,P0023,S005,3,₹82.78,20%,248.34,198.67,Credit Card,Distributor,Completed,Repeat
INV100849,2024-07-14,C0167,P0011,S007,8,"₹8,033.99",0%,64271.92,64271.92,Cash,Distributor,Completed,Returning
INV100850,2024-04-14,C0019,P0018,S004,6,"₹5,389.59",15%,32337.54,27486.91,Wallet,Distributor,Completed,Repeat
INV100851,2024-03-19,C0081,P0028,S007,1,"₹5,169.29",15%,5169.29,4393.9,Bank Transfer,Online,Cancelled,New
INV100852,2024-12-16,C0141,P0027,S002,6,"₹1,773.70",20%,10642.2,8513.76,Bank Transfer,Retail Store,Completed,New
INV100853,2024-05-20,C0003,P0007,S007,4,"₹31,055.16",10%,124220.64,111798.58,Credit Card,Online,Cancelled,Returning
INV100854,2024-06-05,C0151,P0032,S002,9,"₹2,687.87",5%,24190.83,22981.29,Bank Transfer,Distributor,Completed,Returning
INV100855,2024-02-20,C0013,P0011,S006,7,"₹7,314.48",0%,51201.36,51201.36,Wallet,Distributor,Cancelled,Repeat
INV100856,2024-09-01,C0152,P0009,S005,1,"₹5,368.65",20%,5368.65,4294.92,UPI,Distributor,Completed,New
INV100857,2024-07-12,C0146,P0018,S001,6,"₹5,490.71",20%,32944.26,26355.41,Wallet,Retail Store,Returned,New
INV100858,2024-08-12,C0091,P0030,S009,5,"₹2,105.05",5%,10525.25,9998.99,Wallet,Distributor,Completed,Repeat
INV100859,2024-11-21,C0023,P0020,S007,6,₹521.27,0%,3127.62,3127.62,Credit Card,Distributor,Completed,New
INV100860,2024-03-25,C0148,P0004,S002,5,"₹77,701.63",15%,388508.15,330231.93,Credit Card,Retail Store,Cancelled,Returning
INV100861,2024-03-10,C0123,P0032,S009,9,"₹2,447.95",20%,22031.55,17625.24,Credit Card,Distributor,Completed,Returning
INV100862,2024-01-04,C0109,P0023,S004,9,₹82.61,20%,743.49,594.79,Wallet,Retail Store,Completed,Returning
INV100863,2024-09-25,C0058,P0012,S002,6,"₹17,298.45",0%,103790.7,103790.7,Credit Card,Retail Store,Returned,Repeat
INV100864,2024-03-28,C0096,P0008,S006,4,"₹2,685.96",15%,10743.84,9132.26,Credit Card,Retail Store,Completed,Repeat
INV100865,2024-05-30,C0068,P0014,S001,10,"₹17,369.98",10%,173699.8,156329.82,Bank Transfer,Distributor,Cancelled,New
