InvoiceNo,OrderDate,CustomerKey,ProductKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,GrossSales,NetSales,PaymentMethod,SalesChannel,OrderStatus,CustomerType
INV201361,03/02/2025,C0050,P0030,S001,6,2066.8,0.05,12400.8,11780.76,UPI,Retail Store,Completed,New
INV201362,17/12/2025,C0163,P0004,S009,3,76893.03,0.1,230679.09,207611.18,Credit Card,Online,Completed,Repeat
INV201363,16/07/2025,C0082,P0018,S003,10,5669.49,0.15,56694.9,48190.66,Credit Card,Distributor,Completed,New
INV201364,03/09/2025,C0098,P0025,S007,10,441.77,0.2,4417.7,3534.16,Cash,Distributor,Completed,New
INV201365,19/10/2025,C0089,P0015,S004,9,22859.59,0.1,205736.31,185162.68,Bank Transfer,Online,Completed,Returning
INV201366,05/10/2025,C0050,P0002,S010,4,79777.66,0.05,319110.64,303155.11,UPI,Retail Store,Completed,Repeat
INV201367,06/08/2025,C0173,P0012,S009,4,17012.41,0.05,68049.64,64647.16,UPI,Retail Store,Cancelled,Returning
INV201368,06/11/2025,C0059,P0016,S005,4,20516.47,0.1,82065.88,73859.29,Wallet,Retail Store,Returned,Returning
INV201369,11/05/2025,C0010,P0033,S007,6,715.1,0.05,4290.6,4076.07,UPI,Distributor,Cancelled,New
INV201370,16/07/2025,C0159,P0009,S009,6,4946.31,0.05,29677.86,28193.97,Bank Transfer,Online,Completed,New
INV201371,23/10/2025,C0089,P0011,S009,9,8086.74,0.15,72780.66,61863.56,Wallet,Retail Store,Returned,Returning
INV201372,05/01/2025,C0064,P0028,S010,7,5237.6,0.05,36663.2,34830.04,Bank Transfer,Distributor,Completed,Repeat
INV201373,27/07/2025,C0085,P0003,S005,8,51850.18,0.0,414801.44,414801.44,Wallet,Online,Completed,New
INV201374,31/10/2025,C0151,P0022,S005,3,411.8,0.15,1235.4,1050.09,Cash,Online,Completed,Repeat
INV201375,09/11/2025,C0166,P0026,S007,9,317.83,0.1,2860.47,2574.42,Wallet,Distributor,Cancelled,Returning
INV201376,13/05/2025,C0117,P0002,S007,2,87562.42,0.1,175124.84,157612.36,Credit Card,Retail Store,Cancelled,New
INV201377,13/02/2025,C0067,P0029,S002,2,4825.04,0.0,9650.08,9650.08,UPI,Distributor,Completed,Returning
INV201378,18/08/2025,C0027,P0022,S007,8,405.89,0.05,3247.12,3084.76,Bank Transfer,Online,Completed,New
INV201379,05/10/2025,C0130,P0028,S001,2,5379.5,0.1,10759.0,9683.1,Bank Transfer,Retail Store,Cancelled,Returning
INV201380,16/12/2025,C0047,P0014,S005,4,18514.59,0.05,74058.36,70355.44,Cash,Distributor,Cancelled,Repeat
INV201381,10/01/2025,C0072,P0021,S001,6,273.65,0.1,1641.9,1477.71,Wallet,Online,Returned,Repeat
INV201382,09/06/2025,C0012,P0009,S005,3,5300.99,0.15,15902.97,13517.52,Cash,Distributor,Cancelled,Returning
INV201383,27/03/2025,C0085,P0029,S002,5,4739.59,0.0,23697.95,23697.95,Bank Transfer,Online,Completed,Returning
INV201384,15/06/2025,C0126,P0028,S003,7,5399.13,0.05,37793.91,35904.21,Credit Card,Distributor,Returned,New
INV201385,22/09/2025,C0166,P0019,S010,4,216.18,0.2,864.72,691.78,Wallet,Online,Returned, repeat 
INV201386,15/06/2025,C0132,P0023,S004,1,85.61,0.2,85.61,68.49,Credit Card,Online,Completed,Repeat
INV201387,09/10/2025,C0148,P0025,S010,6,443.77,0.0,2662.62,2662.62,Wallet,Distributor,Completed,New
INV201388,31/05/2025,C0165,P0033,S006,3,752.99,0.2,2258.97,1807.18,Bank Transfer,Distributor,Returned,Repeat
INV201389,25/01/2025,C0056,P0025,S006,7,383.31,0.0,2683.17,2683.17,UPI,Distributor,Returned,New
INV201390,10/05/2025,C0078,P0019,S004,10,216.03,0.05,2160.3,2052.28,Wallet,Retail Store,Completed,New
INV201391,23/02/2025,C0138,P0005,S003,4,9486.76,0.0,37947.04,37947.04,Cash,Online,Returned,Returning
INV201392,25/01/2025,C0115,P0015,S002,8,23589.87,0.05,188718.96,179283.01,Bank Transfer,Retail Store,Returned,Repeat
INV201393,30/03/2025,C0173,P0027,S003,7,2033.19,0.0,14232.33,14232.33,Cash,Distributor,Completed,Returning
INV201394,22/01/2025,C0131,P0032,S008,5,2798.6,0.1,13993.0,12593.7,Bank Transfer,Distributor,Completed,Returning
INV201395,27/05/2025,C0167,P0016,S005,9,20393.64,0.2,183542.76,146834.21,Wallet,Retail Store,Completed,Repeat
INV201396,24/08/2025,C0065,P0002,S004,8,84378.42,0.1,675027.36,607524.62,Wallet,Retail Store,Completed,New
INV201397,16/05/2025,C0039,P0002,S008,7,82871.06,0.1,580097.42,522087.68,Bank Transfer,Distributor,Returned,Repeat
INV201398,13/04/2025,C0077,P0006,S002,6,14141.04,0.1,84846.24,76361.62,UPI ,Online,Cancelled,Returning
INV201399,30/01/2025,C0009,P0003,S010,5,45764.55,0.2,228822.75,183058.2,Cash,Retail Store,Returned,Repeat
INV201400,17/09/2025,C0039,P0016,S005,5,20091.58,0.05,100457.9,95435.01,Bank Transfer,Distributor,Returned,Repeat
INV201401,06/05/2025,C0088,P0012,S004,3,17066.89,0.1,51200.67,46080.6,Credit Card,Distributor,Completed,New
INV201402,14/05/2025,C0120,P0002,S010,2,78869.68,0.0,157739.36,157739.36,UPI,Retail Store,Cancelled,Returning
INV201403,05/07/2025,C0108,P0005,S002,10,10098.36,0.2,100983.6,80786.88,Wallet,Distributor,Cancelled,Returning
INV201404,24/07/2025,C0081,P0006,S002,9,13959.44,0.0,125634.96,125634.96,Bank Transfer,Distributor,Completed,Returning
INV201405,18/08/2025,C0071,P0026,S007,2,333.29,0.05,666.58,633.25,Cash,Retail Store,Returned,New
INV201406,19/09/2025,C0165,P0027,S009,8,1746.69,0.2,13973.52,11178.82,Cash,Distributor,Cancelled,Repeat
INV201407,24/07/2025,C0172,P0025,S009,3,420.47,0.2,1261.41,1009.13,Bank Transfer,Distributor,Completed,Repeat
INV201408,26/07/2025,C0088,P0024,S001,9,504.17,0.2,4537.53,3630.02,Bank Transfer,Distributor,Completed,Returning
INV201409,30/04/2025,C0178,P0015,S001,3,25250.3,0.15,75750.9,64388.26,Cash,Retail Store,Completed,New
INV201410,11/06/2025,C0072,P0031,S004,10,994.52,0.15,9945.2,8453.42,UPI,Online,Completed,New
INV201411,01/07/2025,C0018,P0014,S002,9,17831.72,0.1,160485.48,144436.93,Bank Transfer,Retail Store,Completed,Repeat
INV201412,05/05/2025,C0055,P0006,S005,8,14084.88,0.2,112679.04,90143.23,Bank Transfer,Online,Completed,Repeat
INV201413,03/06/2025,C0078,P0009,S001,4,5447.62,0.05,21790.48,20700.96,Bank Transfer,Online,Completed,Returning
INV201414,11/12/2025,C0043,P0015,S009,8,23377.52,0.2,187020.16,149616.13,Bank Transfer,Online,Cancelled,Returning
INV201415,16/12/2025,C0180,P0027,S007,5,1892.2,0.1,9461.0,8514.9,Credit Card,Online,Completed,New
INV201416,07/07/2025,C0020,P0033,S004,1,736.77,0.0,736.77,736.77,Bank Transfer,Online,Completed,Repeat
INV201417,12/06/2025,C0137,P0006,S006,4,14508.06,0.15,58032.24,49327.4,Wallet,Retail Store,Completed,Returning
INV201418,02/03/2025,C0126,P0021,S006,10,258.07,0.15,2580.7,2193.59,Wallet,Distributor,Completed,Returning
INV201419,13/12/2025,C0020,P0011,S009,7,7333.48,0.05,51334.36,48767.64,Wallet,Online,Returned,Repeat
INV201420,26/06/2025,C0159,P0012,S004,9,18482.62,0.0,166343.58,166343.58,Credit Card,Distributor,Completed,Repeat
INV201421,30/09/2025,C0147,P0006,S009,1,12598.06,0.2,12598.06,10078.45,UPI,Distributor,Completed,Repeat
INV201422,17/07/2025,C0049,P0017,S003,10,13459.07,0.0,134590.7,134590.7,UPI,Online,Cancelled,Repeat
INV201423,22/10/2025,C0119,P0016,S001,10,22369.42,0.2,223694.2,178955.36,UPI,Online,Cancelled,Repeat
INV201424,21/03/2025,C0121,P0013,S005,2,4671.42,0.0,9342.84,9342.84,Cash,Online,Completed,New
INV201425,12/02/2025,C0086,P0023,S006,4,87.07,0.0,348.28,348.28,Bank Transfer,ONLINE,Completed,New
INV201426,31/01/2025,C0079,P0019,S001,8,220.59,0.1,1764.72,1588.25,Credit Card,Online,Cancelled,Returning
INV201427,28/07/2025,C0093,P0020,S006,6,502.66,0.1,3015.96,2714.36,Cash,Online,Completed,Repeat
INV201428,05/06/2025,C0031,P0012,S010,10,16270.2,0.0,162702.0,162702.0,Wallet,Distributor,Completed,Repeat
INV201429,20/03/2025,C0015,P0027,S005,2,2025.34,0.15,4050.68,3443.08,Credit Card,Online,Returned,New
INV201430,22/12/2025,C0098,P0025,S010,2,383.79,0.0,767.58,767.58,Wallet,Distributor,Completed,New
INV201431,07/12/2025,C0065,P0009,S002,7,5049.65,0.15,35347.55,30045.42,Wallet,Online,Completed,Returning
INV201432,12/02/2025,C0163,P0032,S006,7,2667.0,0.0,18669.0,18669.0,Cash,Distributor,Cancelled,Repeat
INV201433,16/03/2025,C0008,P0013,S005,8,5060.78,0.15,40486.24,34413.3,Credit Card,Distributor,Completed,New
INV201434,26/06/2025,C0146,P0015,S003,6,23001.35,0.1,138008.1,124207.29,UPI,Distributor,Returned,New
INV201435,27/12/2025,C0052,P0011,S003,1,8052.5,0.0,8052.5,8052.5,Cash,Retail Store,Cancelled,Repeat
INV201436,12/11/2025,C0127,P0009,S005,4,5325.38,0.15,21301.52,18106.29,Credit Card,Online,Cancelled,Repeat
INV201437,15/02/2025,C0076,P0022,S003,1,422.87,0.05,422.87,401.73,Wallet,Distributor,Completed,Returning
INV201438,17/03/2025,C0162,P0026,S001,7,310.55,0.0,2173.85,2173.85,Credit Card,Online,Completed,Repeat
INV201439,07/01/2025,C0108,P0023,S005,8,80.56,0.05,644.48,612.26,Cash,Distributor,Cancelled,Repeat
INV201440,22/01/2025,C0149,P0002,S005,2,84879.95,0.2,169759.9,135807.92,Wallet,Distributor,Completed,Repeat
INV201441,20/07/2025,C0177,P0017,S004,1,14766.45,0.0,14766.45,14766.45,Bank Transfer,Distributor,Completed,Repeat
INV201442,10/03/2025,C0057,P0033,S009,8,755.27,0.15,6042.16,5135.84,Wallet,Retail Store,Returned,Repeat
INV201443,06/08/2025,C0179,P0016,S002,4,21482.05,0.1,85928.2,77335.38,Credit Card,Retail Store,Completed,New
INV201444,30/10/2025,C0006,P0006,S002,4,13307.01,0.15,53228.04,45243.83,Bank Transfer,Retail Store,Cancelled,Repeat
INV201445,07/12/2025,C0115,P0006,S010,10,12942.73,0.0,129427.3,129427.3,Credit Card,Online,Completed,New
INV201446,12/05/2025,C0134,P0021,S004,9,297.74,0.0,2679.66,2679.66,Wallet,Retail Store,Completed,New
INV201447,29/10/2025,C0032,P0017,S008,10,12872.95,0.2,128729.5,102983.6,Bank Transfer,Online,Completed,Repeat
INV201448,07/03/2025,C0144,P0016,S010,6,22481.95,0.0,134891.7,134891.7,Cash,Retail Store,Completed,Returning
INV201449,29/01/2025,C0145,P0022,S004,3,426.37,0.2,1279.11,1023.29,Cash,Online,Cancelled,Repeat
INV201450,19/09/2025,C0133,P0026,S009,7,315.28,0.05,2206.96,2096.61,UPI,Distributor,Completed,Repeat
INV201451,06/12/2025,C0170,P0012,S003,9,17859.69,0.0,160737.21,160737.21,Credit Card,Online,Cancelled,New
INV201452,20/03/2025,C0063,P0024,S004,1,526.29,0.1,526.29,473.66,Wallet,Retail Store,Returned,Returning
INV201453,02/06/2025,C0175,P0028,S008,7,5382.79,0.2,37679.53,30143.62,Credit Card,Distributor,Returned,Repeat
INV201454,15/06/2025,C0142,P0015,S008,5,23592.94,0.2,117964.7,94371.76,Bank Transfer,Distributor,Returned,Repeat
INV201455,17/03/2025,C0021,P0015,S006,4,26162.83,0.0,104651.32,104651.32,Bank Transfer,Retail Store,Completed,Returning
INV201456,18/11/2025,C0041,P0033,S010,8,758.75,0.05,6070.0,5766.5,Cash,Retail Store,Completed,Returning
INV201457,02/02/2025,C0163,P0019,S009,7,233.04,0.2,1631.28,1305.02,UPI,Retail Store,Returned,Repeat
INV201458,03/03/2025,C0167,P0008,S010,10,2512.46,0.1,25124.6,22612.14,Bank Transfer,Online,Completed,Returning
INV201459,28/07/2025,C0092,P0021,S002,6,274.86,0.2,1649.16,1319.33,Credit Card,Distributor,Returned,Repeat
INV201460,29/09/2025,C0154,P0028,S004,1,5443.57,0.0,5443.57,5443.57,UPI,Retail Store,Cancelled,New
INV201461,01/02/2025,C0029,P0026,S004,1,334.75,0.0,334.75,334.75,Bank Transfer,Distributor,Returned,Returning
INV201462,24/11/2025,C0040,P0012,S005,3,17327.84,0.0,51983.52,51983.52,Wallet,Distributor,Completed,Repeat
INV201463,06/12/2025,C0154,P0011,S008,7,7564.24,0.1,52949.68,47654.71,Wallet,Distributor,Cancelled,Repeat
INV201464,12/08/2025,C0168,P0004,S002,9,70082.27,0.0,630740.43,630740.43,UPI,Online,Completed,Returning
INV201465,03/01/2025,C0019,P0022,S004,8,394.26,0.2,3154.08,2523.26,Wallet,Retail Store,Returned,Returning
INV201466,06/09/2025,C0027,P0023,S006,5,80.11,0.05,400.55,380.52,Credit Card,Retail Store,Completed,Returning
INV201467,20/03/2025,C0101,P0003,S010,7,52271.34,0.1,365899.38,329309.44,Cash,Distributor,Completed,Repeat
INV201468,11/03/2025,C0013,P0022,S004,7,434.43,0.2,3041.01,2432.81,Bank Transfer,Distributor,Cancelled,New
INV201469,24/02/2025,C0154,P0010,S009,6,5219.27,0.1,31315.62,28184.06,UPI,Distributor,Completed,Returning
INV201470,22/01/2025,C0044,P0006,S006,6,14400.44,0.2,86402.64,69122.11,UPI,Distributor,Completed,New
INV201471,11/12/2025,C0128,P0030,S006,6,1849.45,0.15,11096.7,9432.19,UPI,Retail Store,Completed,Repeat
INV201472,14/05/2025,C0056,P0024,S007,8,495.71,0.2,3965.68,3172.54,Bank Transfer,Distributor,Returned,New
INV201473,17/08/2025,C0144,P0002,S008,6,87101.19,0.0,522607.14,522607.14,Wallet,Distributor,Cancelled,New
INV201474,07/11/2025,C0130,P0005,S008,8,9486.05,0.05,75888.4,72093.98,UPI,Distributor,Completed,Repeat
INV201475,19/02/2025,C0079,P0011,S006,4,7020.63,0.2,28082.52,22466.02,Bank Transfer,Distributor,Cancelled,New
INV201476,24/09/2025,C0173,P0016,S009,6,21184.95,0.2,127109.7,101687.76,Bank Transfer,Retail Store,Returned,Repeat
INV201477,29/06/2025,C0098,P0021,S010,1,256.33,0.1,256.33,230.7,Bank Transfer,Retail Store,Cancelled,Repeat
INV201478,29/11/2025,C0054,P0020,S004,7,507.88,0.15,3555.16,3021.89,Cash,Online,Completed,Repeat
INV201479,16/10/2025,C0045,P0010,S001,10,5491.62,0.05,54916.2,52170.39,Credit Card,Retail Store,Returned,Returning
INV201480,04/05/2025,C0077,P0008,S006,4,2581.37,0.05,10325.48,9809.21,Cash,Online,Completed,Returning
INV201481,25/01/2025,C0029,P0008,S006,5,2524.85,0.1,12624.25,11361.83,UPI,Retail Store,Cancelled,Repeat
INV201482,04/05/2025,C0170,P0005,S005,9,9118.98,0.1,82070.82,73863.74,Bank Transfer,Retail Store,Returned,Returning
INV201483,22/06/2025,C0103,P0017,S002,4,13367.16,0.05,53468.64,50795.21,Cash,Retail Store,Completed,Repeat
INV201484,01/10/2025,C0085,P0024,S008,4,507.84,0.15,2031.36,1726.66,UPI,Online,Completed,Returning
INV201485,07/07/2025,C0096,P0023,S009,1,84.44,0.2,84.44,67.55,Bank Transfer,Retail Store,Cancelled,Repeat
INV201486,07/09/2025,C0093,P0033,S002,7,699.24,0.1,4894.68,4405.21,Wallet,Retail Store,Completed,New
INV201487,30/07/2025,C0043,P0016,S004,5,19279.48,0.1,96397.4,86757.66,Credit Card,Retail Store,Completed,Repeat
INV201488,25/07/2025,C0152,P0029,S002,5,4836.32,0.2,24181.6,19345.28,Wallet,Retail Store,Completed,Repeat
INV201489,05/03/2025,C0143,P0023,S006,10,87.62,0.05,876.2,832.39,Wallet,Distributor,Completed,Repeat
INV201490,26/05/2025,C0096,P0026,S001,2,297.04,0.1,594.08,534.67,Wallet,Retail Store,Completed,New
INV201491,09/02/2025,C0118,P0023,S010,1,85.69,0.2,85.69,68.55,Credit Card,Retail Store,Completed,Repeat
INV201492,24/08/2025,C0147,P0018,S010,1,5293.43,0.1,5293.43,4764.09,Wallet,Online,Cancelled,Repeat
INV201493,10/06/2025,C0175,P0007,S007,3,30116.7,0.0,90350.1,90350.1,Bank Transfer,Distributor,Completed,Returning
INV201494,09/10/2025,C0150,P0028,S008,7,5171.43,0.2,36200.01,28960.01,UPI,Retail Store,Returned,New
INV201495,08/07/2025,C0173,P0023,S009,10,75.29,0.1,752.9,677.61,Credit Card,Retail Store,Completed,New
INV201496,01/10/2025,C0138,P0014,S005,2,17407.88,0.0,34815.76,34815.76,Bank Transfer,Online,Completed,Returning
INV201497,04/01/2025,C0020,P0018,S004,1,5230.42,0.15,5230.42,4445.86,Bank Transfer,Online,Returned,Returning
INV201498,08/06/2025,C0158,P0015,S007,7,26105.14,0.2,182735.98,146188.78,Bank Transfer,Retail Store,Cancelled,Repeat
INV201499,15/08/2025,C0017,P0018,S009,1,5428.52,0.0,5428.52,5428.52,Credit Card,Distributor,Completed,Repeat
INV201500,11/12/2025,C0059,P0024,S007,6,519.6,0.15,3117.6,2649.96,Cash,Online,Cancelled,New
INV201501,25/06/2025,C0047,P0027,S004,8,2034.03,0.15,16272.24,13831.4,Credit Card,Online,Cancelled,Returning
INV201502,19/07/2025,C0110,P0007,S002,3,27239.82,0.2,81719.46,65375.57,UPI,Online,Completed,Repeat
INV201503,17/11/2025,C0169,P0011,S006,3,6999.39,0.1,20998.17,18898.35,Credit Card,Distributor,Returned,Returning
INV201504,07/10/2025,C0146,P0010,S006,10,5177.03,0.05,51770.3,49181.78,Bank Transfer,Retail Store,Completed,Returning
INV201505,19/11/2025,C0070,P0025,S006,4,404.66,0.0,1618.64,1618.64,Bank Transfer,Retail Store,Completed,New
INV201506,26/02/2025,C0134,P0007,S009,6,27635.58,0.0,165813.48,165813.48,Cash,Online,Cancelled,New
INV201507,18/12/2025,C0087,P0010,S001,4,5540.36,0.15,22161.44,18837.22,Wallet,Online,Cancelled,New
INV201508,16/08/2025,C0110,P0033,S005,2,787.85,0.15,1575.7,1339.35,Bank Transfer,Retail Store,Completed,Repeat
INV201509,15/07/2025,C0172,P0009,S003,1,5152.2,0.0,5152.2,5152.2,Wallet,Online,Completed,New
INV201510,15/06/2025,C0069,P0004,S002,2,72040.31,0.0,144080.62,144080.62,Wallet,Online,Returned,New
INV201511,11/04/2025,C0001,P0033,S008,7,750.45,0.05,5253.15,4990.49,Cash,Online,Cancelled,New
INV201512,04/08/2025,C0170,P0031,S007,2,964.69,0.15,1929.38,1639.97,Cash,Retail Store,Completed,Returning
INV201513,06/11/2025,C0096,P0001,S008,7,78186.1,0.2,547302.7,437842.16,Credit Card,Distributor,Returned,New
INV201514,18/02/2025,C0128,P0010,S001,5,5285.92,0.15,26429.6,22465.16,Wallet,ONLINE,Cancelled,New
INV201515,03/12/2025,C0077,P0007,S009,7,27675.16,0.15,193726.12,164667.2,UPI,Distributor,Completed,Repeat
INV201516,02/06/2025,C0168,P0022,S007,5,406.58,0.15,2032.9,1727.96,Bank Transfer,Online,Cancelled,Returning
INV201517,12/02/2025,C0103,P0003,S006,4,50894.0,0.15,203576.0,173039.6,Cash,Retail Store,Cancelled,New
INV201518,17/10/2025,C0125,P0001,S004,5,76348.52,0.0,381742.6,381742.6,Credit Card,Distributor,Cancelled,Repeat
INV201519,16/12/2025,C0014,P0008,S009,2,2691.08,0.2,5382.16,4305.73,Wallet,Distributor,Completed,New
INV201520,23/07/2025,C0140,P0010,S010,7,5649.02,0.1,39543.14,35588.83,Cash,Retail Store,Completed,New
INV201521,20/06/2025,C0064,P0005,S010,4,10309.07,0.2,41236.28,32989.02,UPI,Retail Store,Completed,Repeat
INV201522,02/01/2025,C0036,P0012,S002,7,17909.58,0.15,125367.06,106562.0,Credit Card,Distributor,Cancelled,Repeat
INV201523,07/07/2025,C0071,P0033,S001,3,721.88,0.15,2165.64,1840.79,Bank Transfer,Distributor,Completed,Returning
INV201524,02/06/2025,C0050,P0006,S001,7,13451.2,0.05,94158.4,89450.48,Bank Transfer,Online,Returned,Repeat
INV201525,23/06/2025,C0065,P0025,S010,4,426.54,0.2,1706.16,1364.93,UPI ,Online,Completed,Returning
INV201526,11/02/2025,C0078,P0004,S002,3,69732.7,0.15,209198.1,177818.38,Credit Card,Distributor,Completed,Repeat
INV201527,20/09/2025,C0163,P0031,S010,10,1076.59,0.0,10765.9,10765.9,Bank Transfer,Distributor,Returned,New
INV201528,10/09/2025,C0127,P0006,S008,1,12548.52,0.0,12548.52,12548.52,Cash,Distributor,Returned,New
INV201529,21/10/2025,C0078,P0005,S003,5,9504.13,0.2,47520.65,38016.52,Bank Transfer,Online,Returned,Repeat
INV201530,04/10/2025,C0060,P0021,S004,4,272.61,0.1,1090.44,981.4,Bank Transfer,Online,Cancelled,Repeat
INV201531,26/07/2025,C0118,P0030,S007,1,1927.65,0.0,1927.65,1927.65,UPI,Retail Store,Completed,Returning
INV201532,28/10/2025,C0117,P0015,S002,8,22669.22,0.0,181353.76,181353.76,UPI,Online,Completed,Returning
INV201533,04/08/2025,C0116,P0022,S008,5,385.98,0.05,1929.9,1833.4,Credit Card,Retail Store,Cancelled,Repeat
INV201534,01/10/2025,C0012,P0020,S008,4,513.65,0.0,2054.6,2054.6,Bank Transfer,Retail Store,Completed,Repeat
INV201535,29/05/2025,C0042,P0031,S001,8,1052.06,0.15,8416.48,7154.01,Wallet,Retail Store,Cancelled,Returning
INV201536,03/06/2025,C0123,P0027,S002,2,1762.24,0.0,3524.48,3524.48,Wallet,Retail Store,Returned,Repeat
INV201537,19/08/2025,C0093,P0019,S006,7,218.08,0.05,1526.56,1450.23,Wallet,Distributor,Returned,New
INV201538,27/03/2025,C0100,P0014,S005,9,17518.14,0.05,157663.26,149780.1,Credit Card,Online,Cancelled,New
INV201539,08/11/2025,C0130,P0017,S007,9,14413.56,0.05,129722.04,123235.94,Credit Card,Retail Store,Returned,Returning
INV201540,30/10/2025,C0153,P0012,S007,2,17314.25,0.0,34628.5,34628.5,Cash,Distributor,Returned,New
INV201541,16/11/2025,C0114,P0029,S008,8,4401.86,0.15,35214.88,29932.65,Credit Card,Distributor,Completed,Returning
INV201542,17/10/2025,C0105,P0010,S007,4,5239.48,0.1,20957.92,18862.13,UPI,Distributor,Returned,New
INV201543,10/12/2025,C0022,P0004,S008,4,68321.18,0.05,273284.72,259620.48,Wallet,Distributor,Returned,New
INV201544,06/04/2025,C0170,P0003,S007,9,52750.03,0.2,474750.27,379800.22,Bank Transfer,Online,Completed,New
INV201545,09/04/2025,C0176,P0016,S001,3,21340.54,0.0,64021.62,64021.62,UPI,Retail Store,Completed,Repeat
INV201546,12/01/2025,C0103,P0002,S007,10,87663.39,0.05,876633.9,832802.2,Credit Card,Retail Store,Cancelled,Repeat
INV201547,02/12/2025,C0034,P0013,S006,8,5122.84,0.15,40982.72,34835.31,Bank Transfer,Online,Cancelled,Repeat
INV201548,16/02/2025,C0035,P0033,S006,4,780.22,0.1,3120.88,2808.79,Credit Card,Online,Returned,Repeat
INV201549,10/05/2025,C0136,P0022,S005,9,429.64,0.1,3866.76,3480.08,Bank Transfer,Online,Completed,New
INV201550,24/10/2025,C0162,P0001,S005,3,76521.25,0.05,229563.75,218085.56,Bank Transfer,Online,Cancelled,New
INV201551,15/06/2025,C0064,P0029,S007,5,4395.09,0.0,21975.45,21975.45,Credit Card,Retail Store,Cancelled,Repeat
INV201552,09/10/2025,C0136,P0029,S009,7,4620.46,0.0,32343.22,32343.22,Credit Card,Online,Cancelled,New
INV201553,28/03/2025,C0032,P0016,S002,8,22296.43,0.0,178371.44,178371.44,Credit Card,Distributor,Completed,Returning
INV201554,25/07/2025,C0107,P0014,S010,10,17120.39,0.2,171203.9,136963.12,Cash,Distributor,Cancelled,Repeat
INV201555,23/03/2025,C0133,P0032,S004,2,2729.95,0.05,5459.9,5186.9,Bank Transfer,Distributor,Completed,Repeat
INV201556,30/03/2025,C0148,P0008,S008,10,2465.79,0.1,24657.9,22192.11,Credit Card,Retail Store,Completed,New
INV201557,10/04/2025,C0047,P0033,S001,8,696.23,0.0,5569.84,5569.84,Credit Card,Distributor,Completed,New
INV201558,27/09/2025,C0125,P0020,S006,2,546.11,0.0,1092.22,1092.22,UPI,Distributor,Completed, repeat 
INV201559,27/12/2025,C0168,P0001,S002,8,75862.6,0.05,606900.8,576555.76,Bank Transfer,Online,Returned,Repeat
INV201560,29/09/2025,C0128,P0009,S002,1,5276.27,0.05,5276.27,5012.46,UPI,Retail Store,Completed,Returning
INV201561,10/01/2025,C0026,P0023,S003,7,83.54,0.2,584.78,467.82,Cash,Retail Store,Completed,New
INV201562,27/01/2025,C0059,P0026,S001,8,342.46,0.15,2739.68,2328.73,Bank Transfer,Retail Store,Cancelled,New
INV201563,14/04/2025,C0004,P0024,S009,8,526.59,0.0,4212.72,4212.72,Wallet,Online,Returned,Returning
INV201564,29/12/2025,C0165,P0001,S007,1,82973.63,0.0,82973.63,82973.63,Bank Transfer,Retail Store,Cancelled,New
INV201565,28/04/2025,C0035,P0026,S008,2,333.87,0.05,667.74,634.35,Wallet,Retail Store,Cancelled,Returning
INV201566,21/02/2025,C0159,P0030,S001,2,1819.78,0.05,3639.56,3457.58,Credit Card,Distributor,Returned,Repeat
INV201567,08/11/2025,C0124,P0009,S001,10,5228.79,0.0,52287.9,52287.9,Wallet,Online,Completed,New
INV201568,15/10/2025,C0040,P0023,S003,4,83.85,0.0,335.4,335.4,Wallet,Retail Store,Completed,Repeat
INV201569,22/10/2025,C0166,P0013,S008,10,4833.53,0.05,48335.3,45918.53,Wallet,Online,Completed,Returning
INV201570,20/11/2025,C0096,P0021,S002,2,292.92,0.1,585.84,527.26,Wallet,Distributor,Returned,New
INV201571,25/05/2025,C0154,P0011,S001,8,7896.88,0.05,63175.04,60016.29,Cash,Retail Store,Completed,Repeat
INV201572,04/04/2025,C0077,P0030,S004,10,1855.63,0.1,18556.3,16700.67,UPI,Retail Store,Cancelled,New
INV201573,22/09/2025,C0140,P0016,S002,3,21462.39,0.05,64387.17,61167.81,Cash,Distributor,Returned,New
INV201574,27/11/2025,C0112,P0030,S008,3,1899.17,0.05,5697.51,5412.63,Bank Transfer,Online,Completed,Repeat
INV201575,15/11/2025,C0119,P0032,S003,10,2546.8,0.1,25468.0,22921.2,Credit Card,Retail Store,Returned,Returning
INV201576,07/06/2025,C0058,P0003,S003,10,45870.41,0.15,458704.1,389898.49,UPI,Retail Store,Cancelled,Returning
INV201577,10/01/2025,C0165,P0019,S003,5,222.29,0.1,1111.45,1000.31,Cash,Online,Completed,Returning
INV201578,26/01/2025,C0146,P0019,S001,10,216.59,0.0,2165.9,2165.9,Bank Transfer,Retail Store,Completed,Repeat
INV201579,01/08/2025,C0033,P0019,S003,7,226.27,0.1,1583.89,1425.5,UPI,Online,Completed,Repeat
INV201580,01/11/2025,C0040,P0003,S004,7,47326.82,0.15,331287.74,281594.58,Wallet,Online,Completed,Returning
INV201581,31/01/2025,C0026,P0022,S003,8,385.49,0.0,3083.92,3083.92,Credit Card,Retail Store,Completed,New
INV201582,22/07/2025,C0080,P0005,S005,8,9564.76,0.05,76518.08,72692.18,Credit Card,Online,Completed,Returning
INV201583,17/05/2025,C0033,P0015,S004,6,24558.31,0.15,147349.86,125247.38,Bank Transfer,Retail Store,Completed,New
